entrenamiento_id,dispositivo_id,fecha_hora,ax,ay,az,mx,my,mz,gx,gy,gz
3,1,182212,-0.99365234375,-0.08984375,0.09423828125,0.0,0.0,0.0,-0.0845613479614258,-0.394641160964966,0.117854356765747
3,2,182218,-0.362548828125,-0.504638671875,0.6572265625,0.0,0.0,0.0,-161.356948852539,-27.1862144470215,-72.4229736328125
3,3,182221,-1.00146484375,0.0537109375,-0.00341796875,0.0,0.0,0.0,0.233759760856628,-0.264064967632294,0.0340864658355713
3,4,182227,-1.01025390625,-0.06884765625,-0.00439453125,0.0,0.0,0.0,-0.185556888580322,0.0322428941726685,0.0707684382796288
3,1,182237,-0.994140625,-0.0927734375,0.08447265625,0.0,0.0,0.0,-0.0845613479614258,-0.104564815759659,-0.0195502042770386
3,2,182239,-0.173583984375,-1.166748046875,0.831298828125,0.0,0.0,0.0,-119.799697875977,-41.2472877502441,11.0732097625732
3,3,182243,-0.99560546875,0.05322265625,-0.00390625,0.0,0.0,0.0,-0.0868510007858276,-0.141927599906921,0.110422372817993
3,4,182248,-1.00830078125,-0.0732421875,-0.0068359375,0.0,0.0,0.0,-0.00235080718994141,0.245983362197876,0.208173006772995
3,1,182259,-0.99072265625,-0.09814453125,0.07763671875,0.0,0.0,0.0,-0.23723316192627,-0.119832009077072,-0.0653517246246338
3,2,182262,-0.2080078125,-1.021484375,0.897705078125,0.0,0.0,0.0,-59.1890144348145,10.920654296875,128.676254272461
3,3,182264,-0.9990234375,0.05322265625,-0.005859375,0.0,0.0,0.0,0.0200192928314209,0.0107442140579224,0.140956699848175
3,4,182270,-1.01025390625,-0.06982421875,-0.0087890625,0.0,0.0,0.0,-0.0481524467468262,-0.196764707565308,-0.0513689704239368
3,1,182280,-0.99267578125,-0.09619140625,0.0859375,0.0,0.0,0.0,0.14444625377655,-0.135099172592163,-0.0500845909118652
3,2,182282,-0.533203125,0.078369140625,0.58837890625,0.0,0.0,0.0,34.0170936584473,60.8901214599609,172.401443481445
3,3,182286,-1.00048828125,0.0537109375,-0.00244140625,0.0,0.0,0.0,0.21849250793457,-0.0350573062896729,-0.0422494113445282
3,4,182291,-1.01318359375,-0.07177734375,-0.00390625,0.0,0.0,0.0,-0.1092209815979,0.0780444145202637,-0.23457507789135
3,1,182302,-0.99267578125,-0.09033203125,0.08544921875,0.0,0.0,0.0,-0.115095734596252,-0.226702213287354,0.0567857027053833
3,2,182304,-0.6865234375,0.560791015625,0.027587890625,0.0,0.0,0.0,80.1392364501953,40.920654296875,46.1113777160645
3,3,182307,-1.00048828125,0.0537109375,-0.0087890625,0.0,0.0,0.0,0.0810879468917847,-0.218263447284698,-0.164386808872223
3,4,182313,-1.01220703125,-0.0712890625,0.0009765625,0.0,0.0,0.0,0.135053634643555,0.154380321502686,0.00969973206520081
3,1,182325,-0.99072265625,-0.0966796875,0.0791015625,0.0,0.0,0.0,-0.130362868309021,-0.104564815759659,0.0109841823577881
3,2,182327,-0.43701171875,-0.0869140625,0.09228515625,0.0,0.0,0.0,113.192672729492,2.64584350585937,-48.3161010742187
3,3,182330,-0.99951171875,0.05517578125,-0.009765625,0.0,0.0,0.0,0.21849250793457,-0.050324559211731,-0.0269822180271149
3,4,182336,-1.0107421875,-0.0703125,-0.00146484375,0.0,0.0,0.0,0.180855274200439,0.245983362197876,0.147104308009148
3,1,182346,-0.98681640625,-0.099609375,0.08984375,0.0,0.0,0.0,0.129179120063782,-0.25723659992218,-0.00428295135498047
3,2,182348,-0.27587890625,-0.41064453125,0.330322265625,0.0,0.0,0.0,162.963653564453,11.8366851806641,-27.7359523773193
3,3,182350,-1.00048828125,0.05419921875,-0.0009765625,0.0,0.0,0.0,0.0200192928314209,-0.050324559211731,0.0035521388053894
3,4,182356,-1.0078125,-0.0712890625,-0.00634765625,0.0,0.0,0.0,0.0739850997924805,0.0475101470947266,-0.0666361451148987
3,1,182367,-0.99267578125,-0.1005859375,0.0859375,0.0,0.0,0.0,0.113911867141724,-0.0434961020946503,0.117854356765747
3,2,182370,-0.3125,-0.21923828125,0.376708984375,0.0,0.0,0.0,208.368240356445,21.6382102966309,5.97397327423096
3,3,182373,-0.99951171875,0.05224609375,-0.00341796875,0.0,0.0,0.0,0.203225374221802,-0.233530640602112,-0.194921165704727
3,4,182378,-1.0087890625,-0.0703125,-0.001953125,0.0,0.0,0.0,-0.170289993286133,0.0475101470947266,-0.0819033235311508
3,1,182389,-0.99072265625,-0.099609375,0.0888671875,0.0,0.0,0.0,0.0528432130813599,-0.104564815759659,0.0567857027053833
3,2,182391,-0.43994140625,-0.10986328125,0.5380859375,0.0,0.0,0.0,237.833877563477,33.1801948547363,4.46252250671387
3,3,182394,-1.00146484375,0.052734375,-0.00146484375,0.0,0.0,0.0,-0.178454041481018,-0.111393213272095,-0.240722686052322
3,4,182400,-1.00732421875,-0.06982421875,-0.00537109375,0.0,0.0,0.0,0.0129165649414063,-0.0135586261749268,0.0555012598633766
3,1,182506,-0.99169921875,-0.0986328125,0.09765625,0.0,0.0,0.0,-0.0692942142486572,-0.196167886257172,0.0567857027053833
3,2,182510,0.052490234375,-0.793212890625,1.337646484375,0.0,0.0,0.0,284.551452636719,110.248901367187,4.99687385559082
3,3,182514,-1.0,0.05419921875,-0.00341796875,0.0,0.0,0.0,0.294828414916992,-0.172461926937103,-0.210188329219818
3,4,182520,-1.0087890625,-0.0751953125,-0.01171875,0.0,0.0,0.0,0.226656913757324,-0.135696053504944,0.0249669086188078
3,1,182530,-0.9873046875,-0.09423828125,0.07861328125,0.0,0.0,0.0,0.0375760793685913,-0.226702213287354,-0.111153244972229
3,2,182533,-0.0361328125,-0.781005859375,1.3486328125,0.0,0.0,0.0,265.284271240234,103.745079040527,38.4014549255371
3,3,182537,-0.9970703125,0.05419921875,-0.00048828125,0.0,0.0,0.0,0.050553560256958,0.102347254753113,-0.0880509316921234
3,4,182542,-1.01123046875,-0.06787109375,-0.00390625,0.0,0.0,0.0,0.0129165649414063,0.0780444145202637,0.147104308009148
3,1,182552,-0.99169921875,-0.095703125,0.08984375,0.0,0.0,0.0,-0.0998284816741943,-0.0282289385795593,0.102587223052979
3,2,182555,-0.103271484375,-0.724609375,1.235107421875,0.0,0.0,0.0,234.933120727539,100.538970947266,55.4396209716797
3,3,182558,-1.00341796875,0.052734375,-0.0029296875,0.0,0.0,0.0,0.21849250793457,0.0260113477706909,0.110422372817993
3,4,182564,-1.01171875,-0.07080078125,-0.0087890625,0.0,0.0,0.0,0.0892519950866699,-0.0135586261749268,0.0860356092453003
3,1,182574,-0.98681640625,-0.0966796875,0.087890625,0.0,0.0,0.0,-0.160897254943848,-0.226702213287354,-0.111153244972229
3,2,182576,-0.03369140625,-0.670166015625,1.2509765625,0.0,0.0,0.0,187.070526123047,99.0733261108398,62.1724472045898
3,3,182581,-0.99853515625,0.0517578125,-0.00439453125,0.0,0.0,0.0,0.0200192928314209,-0.233530640602112,0.0035521388053894
3,4,182587,-1.00830078125,-0.0703125,-0.00341796875,0.0,0.0,0.0,0.211389541625977,-0.0440928936004639,0.131837129592896
3,1,182597,-0.990234375,-0.10546875,0.09130859375,0.0,0.0,0.0,0.0528432130813599,-0.104564815759659,-0.187489032745361
3,2,182599,-0.01806640625,-0.7421875,1.158447265625,0.0,0.0,0.0,135.131591796875,94.5084381103516,51.3632888793945
3,3,182603,-0.99609375,0.0556640625,0.0009765625,0.0,0.0,0.0,0.0963550806045532,-0.172461926937103,0.110422372817993
3,4,182608,-1.013671875,-0.0673828125,-0.0048828125,0.0,0.0,0.0,0.0892519950866699,0.215448975563049,-0.173506379127502
3,1,182618,-0.9951171875,-0.09521484375,0.09326171875,0.0,0.0,0.0,0.0528432130813599,-0.211435049772263,-0.111153244972229
3,2,182621,-0.03759765625,-0.77197265625,1.069580078125,0.0,0.0,0.0,72.8415222167969,86.8901214599609,23.1648120880127
3,3,182628,-1.00048828125,0.0556640625,-0.0029296875,0.0,0.0,0.0,0.264294028282166,-0.6304771900177,-0.271257042884827
3,4,182635,-1.00927734375,-0.0712890625,-0.00634765625,0.0,0.0,0.0,0.135053634643555,-0.0898945331573486,-0.00556744355708361
3,1,182644,-0.98974609375,-0.1005859375,0.08984375,0.0,0.0,0.0,0.220782160758972,-0.211435049772263,0.08732008934021
3,2,182648,-0.07666015625,-0.9716796875,0.921630859375,0.0,0.0,0.0,-18.8226013183594,69.4855346679687,19.2411479949951
3,3,182650,-1.0029296875,0.05859375,0.00341796875,0.0,0.0,0.0,0.0810879468917847,-0.355668008327484,-0.0422494113445282
3,4,182656,-1.01220703125,-0.064453125,-0.00830078125,0.0,0.0,0.0,-0.0328850746154785,-0.0288257598876953,0.0402340814471245
3,1,182666,-0.994140625,-0.09619140625,0.083984375,0.0,0.0,0.0,-0.14563000202179,0.185511514544487,-0.0195502042770386
3,2,182669,-0.0068359375,-0.917724609375,0.887939453125,0.0,0.0,0.0,-69.3569488525391,62.0656890869141,40.9663391113281
3,3,182672,-0.9990234375,0.0537109375,-0.0029296875,0.0,0.0,0.0,0.21849250793457,-0.0350573062896729,0.110422372817993
3,4,182677,-1.01123046875,-0.0703125,-0.00146484375,0.0,0.0,0.0,0.0434508323669434,-0.120428800582886,0.25397452712059
3,1,182689,-0.9892578125,-0.09423828125,0.08251953125,0.0,0.0,0.0,-0.00822544097900391,-0.180900692939758,0.0567857027053833
3,2,182692,0.096435546875,-0.719970703125,0.798095703125,0.0,0.0,0.0,-103.494354248047,55.6840133666992,38.6151962280273
3,3,182695,-0.99951171875,0.04931640625,-0.00146484375,0.0,0.0,0.0,0.00475203990936279,0.0260113477706909,0.0798879861831665
3,4,182700,-1.01611328125,-0.07080078125,-0.01025390625,0.0,0.0,0.0,0.0129165649414063,0.10857880115509,-0.112437672913074
3,1,182710,-0.986328125,-0.09326171875,0.08056640625,0.0,0.0,0.0,0.0375760793685913,-0.165633529424667,0.0262513160705566
3,2,182713,0.360107421875,1.150146484375,1.29248046875,0.0,0.0,0.0,-45.2500839233398,56.3252334594727,118.82893371582
3,3,182716,-1.0029296875,0.0537109375,-0.0029296875,0.0,0.0,0.0,0.12688946723938,-0.141927599906921,-0.133852452039719
3,4,182722,-1.013671875,-0.06787109375,-0.0009765625,0.0,0.0,0.0,0.0281834602355957,-0.0288257598876953,0.1623714864254
3,1,182735,-0.99365234375,-0.0927734375,0.0947265625,0.0,0.0,0.0,-0.115095734596252,-0.135099172592163,0.194190263748169
3,2,182739,-0.025634765625,0.75048828125,1.266357421875,0.0,0.0,0.0,-44.0134429931641,49.485538482666,-31.3084697723389
3,3,182742,-0.99755859375,0.0517578125,0.00146484375,0.0,0.0,0.0,0.21849250793457,0.0718128681182861,0.308895647525787
3,4,182748,-1.00634765625,-0.0703125,-0.0009765625,0.0,0.0,0.0,0.0129165649414063,0.169647455215454,0.0707684382796288
3,1,182759,-0.994140625,-0.103515625,0.0849609375,0.0,0.0,0.0,0.0375760793685913,0.032839760184288,0.102587223052979
3,2,182762,0.626708984375,-1.87255859375,1.108154296875,0.0,0.0,0.0,-154.74626159668,39.9740867614746,48.4930572509766
3,3,182765,-1.0029296875,0.0498046875,0.00048828125,0.0,0.0,0.0,0.187958240509033,-0.202996253967285,0.0646208524703979
3,4,182773,-1.015625,-0.072265625,-0.00830078125,0.0,0.0,0.0,-0.1092209815979,-0.120428800582886,-0.036101795732975
3,1,182783,-0.98974609375,-0.09130859375,0.09814453125,0.0,0.0,0.0,0.0986447334289551,0.00230541825294495,0.209457397460937
3,2,182787,-0.490478515625,0.3330078125,1.027587890625,0.0,0.0,0.0,-70.8378677368164,96.2489013671875,156.996871948242
3,3,182790,-0.99951171875,0.05322265625,-0.0078125,0.0,0.0,0.0,0.0352864265441895,-0.416736721992493,-0.179653972387314
3,4,182796,-1.013671875,-0.072265625,-0.0029296875,0.0,0.0,0.0,-0.0176181793212891,0.00170862674713135,-0.142972022294998
3,1,182806,-0.99560546875,-0.09765625,0.08642578125,0.0,0.0,0.0,0.14444625377655,-0.0282289385795593,0.0415185689926147
3,2,182810,-0.56494140625,0.64453125,0.62255859375,0.0,0.0,0.0,-94.2729797363281,27.5618743896484,0.645729064941406
3,3,182813,-0.99658203125,0.0517578125,-0.005859375,0.0,0.0,0.0,0.12688946723938,-0.172461926937103,-0.0117150545120239
3,4,182818,-1.0107421875,-0.07177734375,-0.0048828125,0.0,0.0,0.0,-0.155022621154785,-0.0288257598876953,0.238707363605499
3,1,182829,-0.9873046875,-0.09814453125,0.07763671875,0.0,0.0,0.0,0.190247774124146,-0.0129617750644684,0.0262513160705566
3,2,182831,-0.197265625,-0.703125,0.926513671875,0.0,0.0,0.0,-82.7920684814453,49.8977508544922,-11.0641956329346
3,3,182834,-1.00244140625,0.0546875,-0.0078125,0.0,0.0,0.0,0.187958240509033,-0.187729120254517,0.0188193023204803
3,4,182840,-1.0087890625,-0.0712890625,-0.0087890625,0.0,0.0,0.0,-0.0328850746154785,-0.105161666870117,0.192905828356743
3,1,182850,-0.998046875,-0.0986328125,0.0859375,0.0,0.0,0.0,-0.0692942142486572,-0.165633529424667,0.08732008934021
3,2,182853,0.016845703125,-0.18994140625,0.900146484375,0.0,0.0,0.0,-58.8684043884277,48.2183647155762,35.9281692504883
3,3,182857,-0.99951171875,0.05029296875,-0.00439453125,0.0,0.0,0.0,0.0810879468917847,-0.187729120254517,0.0798879861831665
3,4,182862,-1.01171875,-0.07080078125,-0.0068359375,0.0,0.0,0.0,-0.1092209815979,0.0933116674423218,0.131837129592896
3,1,182871,-0.98828125,-0.099609375,0.09130859375,0.0,0.0,0.0,0.113911867141724,0.0786412805318832,-0.00428295135498047
3,2,182874,0.035400390625,0.033447265625,0.9775390625,0.0,0.0,0.0,-57.112678527832,52.0656929016113,64.0808410644531
3,3,182878,-0.99853515625,0.05322265625,-0.00537109375,0.0,0.0,0.0,0.0963550806045532,-0.0961260795593262,0.232559740543365
3,4,182885,-1.01220703125,-0.06689453125,-0.0048828125,0.0,0.0,0.0,-0.307694435119629,0.00170862674713135,0.116569958627224
3,1,182895,-0.99365234375,-0.09716796875,0.08642578125,0.0,0.0,0.0,0.0223088264465332,-0.241969406604767,-0.172221899032593
3,2,182897,-0.174560546875,-0.056396484375,0.89501953125,0.0,0.0,0.0,-57.5401573181152,55.3634033203125,91.13427734375
3,3,182900,-1.0029296875,0.04736328125,-0.00244140625,0.0,0.0,0.0,0.249026894569397,-0.141927599906921,0.0035521388053894
3,4,182906,-1.0107421875,-0.06884765625,-0.0048828125,0.0,0.0,0.0,-0.20082426071167,0.0627772808074951,0.00969973206520081
3,1,182917,-0.9873046875,-0.09423828125,0.08935546875,0.0,0.0,0.0,-0.0387598276138306,-0.150366336107254,-0.0348173379898071
3,2,182919,-0.371826171875,-0.0341796875,0.9052734375,0.0,0.0,0.0,-50.7920684814453,53.2107315063477,84.7220687866211
3,3,182922,-1.00146484375,0.05615234375,-0.00537109375,0.0,0.0,0.0,0.21849250793457,-0.279332160949707,-0.0269822180271149
3,4,182927,-1.009765625,-0.06884765625,-0.00439453125,0.0,0.0,0.0,-0.0481524467468262,0.0475101470947266,-0.00556744355708361
3,1,182939,-0.9853515625,-0.0908203125,0.07861328125,0.0,0.0,0.0,0.236049294471741,-0.226702213287354,-0.0348173379898071
3,2,182943,-0.40478515625,-0.015380859375,0.9072265625,0.0,0.0,0.0,-48.8378677368164,49.3481330871582,58.0655746459961
3,3,182945,-0.99951171875,0.0576171875,-0.00244140625,0.0,0.0,0.0,0.21849250793457,-0.279332160949707,-0.22545550763607
3,4,182950,-1.01171875,-0.0712890625,-0.0068359375,0.0,0.0,0.0,-0.20082426071167,-0.181497573852539,0.0249669086188078
3,1,182960,-0.99072265625,-0.09619140625,0.09814453125,0.0,0.0,0.0,0.0223088264465332,0.0481069386005402,-0.0806188583374023
3,2,182963,-0.258056640625,-0.161865234375,0.89697265625,0.0,0.0,0.0,-43.5706939697266,45.8977508544922,42.920539855957
3,3,182965,-0.99658203125,0.05029296875,0.0009765625,0.0,0.0,0.0,0.12688946723938,-0.15719473361969,-0.133852452039719
3,4,182972,-1.013671875,-0.06787109375,-0.0087890625,0.0,0.0,0.0,-0.322961330413818,0.0627772808074951,-0.036101795732975
3,1,182982,-0.98974609375,-0.09375,0.08837890625,0.0,0.0,0.0,0.0223088264465332,-0.135099172592163,0.08732008934021
3,2,182984,-0.134765625,-0.283935546875,0.89794921875,0.0,0.0,0.0,-36.3035163879395,47.3634033203125,53.6533660888672
3,3,182987,-0.998046875,0.052734375,-0.00439453125,0.0,0.0,0.0,0.0658208131790161,-0.279332160949707,0.232559740543365
3,4,182993,-1.00927734375,-0.06884765625,-0.0029296875,0.0,0.0,0.0,0.0281834602355957,-0.0135586261749268,-0.173506379127502
3,1,183002,-0.98876953125,-0.09423828125,0.080078125,0.0,0.0,0.0,0.0833775997161865,-0.0587632954120636,-0.187489032745361
3,2,183004,-0.123291015625,-0.102783203125,0.9111328125,0.0,0.0,0.0,-31.937105178833,48.1114921569824,57.8671035766602
3,3,183007,-0.99462890625,0.05517578125,-0.001953125,0.0,0.0,0.0,0.249026894569397,0.0107442140579224,0.0340864658355713
3,4,183013,-1.01123046875,-0.0712890625,-0.00146484375,0.0,0.0,0.0,-0.0634193420410156,-0.166230320930481,-0.0513689704239368
3,1,183022,-0.990234375,-0.09326171875,0.09130859375,0.0,0.0,0.0,0.0681103467941284,0.00230541825294495,-0.0653517246246338
3,2,183025,-0.197021484375,-0.04248046875,0.90966796875,0.0,0.0,0.0,-31.7844333648682,47.5160713195801,42.9358062744141
3,3,183027,-1.00048828125,0.0546875,0.001953125,0.0,0.0,0.0,0.157423853874207,-0.248797833919525,-0.164386808872223
3,4,183034,-1.0087890625,-0.06982421875,-0.00634765625,0.0,0.0,0.0,-0.0786867141723633,0.00170862674713135,-0.036101795732975
3,1,183046,-0.99560546875,-0.09521484375,0.09130859375,0.0,0.0,0.0,0.159713506698608,0.00230541825294495,-0.0348173379898071
3,2,183048,-0.241455078125,-0.12841796875,0.88916015625,0.0,0.0,0.0,-32.4256553649902,47.3023338317871,34.1571807861328
3,3,183051,-1.0,0.0517578125,-0.0078125,0.0,0.0,0.0,0.172690987586975,-0.141927599906921,-0.118585288524628
3,4,183057,-1.01513671875,-0.072265625,-0.0087890625,0.0,0.0,0.0,-0.322961330413818,-0.150963187217712,0.00969973206520081
3,1,183067,-0.98974609375,-0.0927734375,0.0830078125,0.0,0.0,0.0,-0.0387598276138306,-0.0740304589271545,0.0262513160705566
3,2,183070,-0.225830078125,-0.132080078125,0.900390625,0.0,0.0,0.0,-32.746265411377,47.4244689941406,39.9129028320312
3,3,183075,-0.99462890625,0.04931640625,-0.005859375,0.0,0.0,0.0,-0.0410494804382324,-0.00452303886413574,0.0493536591529846
3,4,183083,-1.0107421875,-0.0673828125,-0.0029296875,0.0,0.0,0.0,-0.124488353729248,-0.196764707565308,0.0402340814471245
3,1,183094,-0.99169921875,-0.09765625,0.07958984375,0.0,0.0,0.0,0.0528432130813599,-0.0434961020946503,0.0109841823577881
3,2,183096,-0.22998046875,-0.10693359375,0.9033203125,0.0,0.0,0.0,-35.326416015625,45.2870635986328,37.485424041748
3,3,183099,-0.99560546875,0.05078125,-0.005859375,0.0,0.0,0.0,0.157423853874207,-0.202996253967285,-0.0727837383747101
3,4,183105,-1.01318359375,-0.07177734375,-0.001953125,0.0,0.0,0.0,-0.185556888580322,-0.0135586261749268,0.0707684382796288
3,1,183116,-0.9912109375,-0.09521484375,0.09033203125,0.0,0.0,0.0,-0.0998284816741943,-0.180900692939758,0.163655877113342
3,2,183118,-0.232421875,-0.14453125,0.89892578125,0.0,0.0,0.0,-37.326416015625,45.6840133666992,34.2487831115723
3,3,183121,-0.9990234375,0.05322265625,-0.00244140625,0.0,0.0,0.0,0.279561281204224,-0.141927599906921,-0.0117150545120239
3,4,183126,-1.01513671875,-0.07421875,-0.0078125,0.0,0.0,0.0,-0.277160167694092,-0.166230320930481,0.0707684382796288
3,1,183136,-0.99267578125,-0.09912109375,0.07861328125,0.0,0.0,0.0,0.236049294471741,0.032839760184288,-0.0958861112594604
3,2,183140,-0.225830078125,-0.16796875,0.90673828125,0.0,0.0,0.0,-39.2653503417969,44.920654296875,35.6838989257812
3,3,183143,-0.99609375,0.05126953125,-0.0009765625,0.0,0.0,0.0,0.0352864265441895,-0.0197901725769043,-0.22545550763607
3,4,183148,-1.01220703125,-0.07373046875,-0.009765625,0.0,0.0,0.0,-0.0634193420410156,0.0169757604598999,-0.0513689704239368
3,1,183157,-0.9990234375,-0.09765625,0.09326171875,0.0,0.0,0.0,0.0681103467941284,-0.196167886257172,-0.0500845909118652
3,2,183161,-0.22705078125,-0.125732421875,0.908203125,0.0,0.0,0.0,-41.8455009460449,44.7832489013672,32.4167213439941
3,3,183164,-0.99951171875,0.052734375,0.00146484375,0.0,0.0,0.0,-0.0257822275161743,-0.370935201644897,0.0340864658355713
3,4,183170,-1.0078125,-0.07177734375,-0.00341796875,0.0,0.0,0.0,0.0434508323669434,0.0169757604598999,-0.00556744355708361
3,1,183179,-0.9921875,-0.09765625,0.08740234375,0.0,0.0,0.0,-0.14563000202179,-0.0434961020946503,-0.0348173379898071
3,2,183184,-0.21484375,-0.1318359375,0.9228515625,0.0,0.0,0.0,-45.7538986206055,43.7450790405273,27.7754993438721
3,3,183187,-0.99755859375,0.05029296875,-0.01025390625,0.0,0.0,0.0,0.142156720161438,-0.172461926937103,-0.0575165748596191
3,4,183193,-1.01025390625,-0.068359375,-0.0087890625,0.0,0.0,0.0,0.0739850997924805,0.245983362197876,0.25397452712059
3,1,183204,-0.99462890625,-0.103515625,0.0830078125,0.0,0.0,0.0,0.0833775997161865,-0.379373967647552,0.163655877113342
3,2,183207,-0.235107421875,-0.1171875,0.8974609375,0.0,0.0,0.0,-52.3187828063965,41.6687431335449,21.39381980896
3,3,183210,-0.99365234375,0.05712890625,-0.00244140625,0.0,0.0,0.0,0.0200192928314209,-0.111393213272095,0.156223893165588
3,4,183216,-1.0107421875,-0.07080078125,-0.00439453125,0.0,0.0,0.0,-0.1092209815979,-0.059360146522522,0.116569958627224
3,1,183226,-0.994140625,-0.09619140625,0.0810546875,0.0,0.0,0.0,0.0986447334289551,-0.287770926952362,-0.0500845909118652
3,2,183230,-0.25439453125,-0.15869140625,0.921142578125,0.0,0.0,0.0,-59.112678527832,40.4321022033691,18.0808429718018
3,3,183233,-1.00048828125,0.05419921875,-0.00439453125,0.0,0.0,0.0,-0.0257822275161743,-0.202996253967285,-0.271257042884827
3,4,183238,-1.01318359375,-0.06982421875,-0.00390625,0.0,0.0,0.0,-0.0328850746154785,0.0780444145202637,0.147104308009148
3,1,183251,-0.9873046875,-0.09716796875,0.0849609375,0.0,0.0,0.0,-0.0692942142486572,-0.119832009077072,-0.0348173379898071
3,2,183254,-0.248291015625,-0.230712890625,0.925048828125,0.0,0.0,0.0,-64.8073348999023,39.3328666687012,15.4854230880737
3,3,183257,-1.0029296875,0.05078125,0.001953125,0.0,0.0,0.0,0.0963550806045532,-0.0961260795593262,0.0188193023204803
3,4,183263,-1.01416015625,-0.068359375,0.0,0.0,0.0,0.0,-0.261892795562744,-0.059360146522522,-0.0971704944968224
3,1,183273,-0.994140625,-0.09326171875,0.08935546875,0.0,0.0,0.0,-0.206698775291443,-0.0587632954120636,0.0567857027053833
3,2,183275,-0.23974609375,-0.28759765625,0.964111328125,0.0,0.0,0.0,-68.1050415039062,36.6305770874023,15.0121412277222
3,3,183280,-0.998046875,0.05419921875,-0.00146484375,0.0,0.0,0.0,0.0963550806045532,0.0107442140579224,-0.103318095207214
3,4,183286,-1.00830078125,-0.07177734375,-0.01123046875,0.0,0.0,0.0,-0.0786867141723633,0.0322428941726685,0.25397452712059
3,1,183296,-0.994140625,-0.09423828125,0.0810546875,0.0,0.0,0.0,-0.0845613479614258,-0.333572447299957,-0.00428295135498047
3,2,183301,-0.253662109375,-0.25830078125,1.030517578125,0.0,0.0,0.0,-72.2729797363281,32.2947006225586,14.2793159484863
3,3,183303,-0.9931640625,0.0546875,-0.00341796875,0.0,0.0,0.0,0.00475203990936279,-0.0655916929244995,-0.0880509316921234
3,4,183309,-1.01171875,-0.06640625,-0.0068359375,0.0,0.0,0.0,0.0434508323669434,0.139113187789917,-0.036101795732975
3,1,183319,-0.98876953125,-0.09521484375,0.09033203125,0.0,0.0,0.0,0.0223088264465332,-0.0740304589271545,-0.126420378684998
3,2,183322,-0.254638671875,-0.230224609375,1.12060546875,0.0,0.0,0.0,-81.2500762939453,30.920654296875,3.01214122772217
3,3,183325,-1.00048828125,0.05419921875,-0.005859375,0.0,0.0,0.0,0.187958240509033,-0.0197901725769043,-0.0727837383747101
3,4,183330,-1.01220703125,-0.06982421875,-0.00537109375,0.0,0.0,0.0,-0.139755249023438,-0.150963187217712,0.147104308009148
3,1,183340,-0.9892578125,-0.09423828125,0.09130859375,0.0,0.0,0.0,0.174980640411377,-0.226702213287354,0.0262513160705566
3,2,183344,-0.30859375,-0.291748046875,1.363525390625,0.0,0.0,0.0,-89.1432189941406,23.0122566223145,-1.88862228393555
3,3,183348,-1.00048828125,0.052734375,0.00146484375,0.0,0.0,0.0,0.0963550806045532,-0.0961260795593262,0.0493536591529846
3,4,183354,-1.0126953125,-0.0693359375,-0.005859375,0.0,0.0,0.0,-0.0634193420410156,0.245983362197876,0.238707363605499
3,1,183363,-0.98779296875,-0.0947265625,0.0869140625,0.0,0.0,0.0,0.205515027046204,-0.165633529424667,0.133121609687805
3,2,183366,-0.224365234375,-0.03515625,1.433837890625,0.0,0.0,0.0,-93.4332885742187,25.0580577850342,-1.27793502807617
3,3,183370,-0.9970703125,0.05224609375,-0.00244140625,0.0,0.0,0.0,0.0810879468917847,-0.141927599906921,-0.0880509316921234
3,4,183375,-1.0087890625,-0.0673828125,-0.00439453125,0.0,0.0,0.0,0.0129165649414063,-0.212031841278076,-0.204040735960007
3,1,183385,-0.99462890625,-0.0986328125,0.0908203125,0.0,0.0,0.0,0.0986447334289551,0.0481069386005402,0.0567857027053833
3,2,183389,-0.0888671875,0.05126953125,1.428466796875,0.0,0.0,0.0,-110.303512573242,25.6382102966309,-24.4535083770752
3,3,183392,-1.0009765625,0.0517578125,-0.00048828125,0.0,0.0,0.0,-0.0410494804382324,-0.340400874614716,-0.0727837383747101
3,4,183398,-1.01025390625,-0.07177734375,0.00244140625,0.0,0.0,0.0,-0.246625423431396,-0.059360146522522,-0.142972022294998
3,1,183409,-0.9853515625,-0.09521484375,0.08447265625,0.0,0.0,0.0,0.159713506698608,0.0481069386005402,0.0415185689926147
3,2,183412,-0.0166015625,0.107666015625,1.312255859375,0.0,0.0,0.0,-124.410385131836,27.0885925292969,-25.2779369354248
3,3,183415,-1.0,0.0498046875,0.00390625,0.0,0.0,0.0,-0.0715837478637695,-0.111393213272095,-0.103318095207214
3,4,183421,-1.009765625,-0.0693359375,-0.00390625,0.0,0.0,0.0,-0.0328850746154785,-0.0746272802352905,0.0402340814471245
3,1,183432,-0.98681640625,-0.0927734375,0.08935546875,0.0,0.0,0.0,0.0528432130813599,0.00230541825294495,-0.0195502042770386
3,2,183435,-0.068115234375,0.116455078125,1.252685546875,0.0,0.0,0.0,-135.143218994141,28.8137817382812,-38.3924407958984
3,3,183438,-1.00048828125,0.05419921875,-0.00146484375,0.0,0.0,0.0,0.249026894569397,-0.218263447284698,0.125689506530762
3,4,183444,-1.01220703125,-0.06982421875,0.00048828125,0.0,0.0,0.0,0.0434508323669434,0.230716228485107,0.147104308009148
3,1,183456,-0.986328125,-0.09375,0.08154296875,0.0,0.0,0.0,-0.0998284816741943,-0.25723659992218,-0.00428295135498047
